Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 694,District 41,Instrument 3,48684,1
Hospital 694,District 41,Instrument 5,5340,1
Hospital 694,District 50,Instrument 3,22680,1
Hospital 696,District 13,Instrument 2,84977,1
Hospital 696,District 13,Instrument 3,36360,1
Hospital 696,District 13,Instrument 5,948,1
Hospital 696,District 16,Instrument 2,324600,1
Hospital 696,District 17,Instrument 2,64542,1
Hospital 696,District 18,Instrument 2,210486,1
Hospital 696,District 18,Instrument 3,541800,1
Hospital 696,District 18,Instrument 7,62902,1
Hospital 696,District 25,Instrument 2,362578,1
Hospital 696,District 34,Instrument 2,17700,1
Hospital 696,District 34,Instrument 3,5163,1
Hospital 696,District 34,Instrument 5,5400,1
Hospital 696,District 39,Instrument 2,439609,1
Hospital 696,District 41,Instrument 2,116892,1
Hospital 696,District 41,Instrument 3,190812,1
Hospital 696,District 45,Instrument 2,100800,1
Hospital 696,District 50,Instrument 2,31752,1
Hospital 696,District 50,Instrument 3,123937,1
Hospital 696,District 50,Instrument 7,20106,1
Hospital 698,District 12,Instrument 2,18491,1
Hospital 698,District 13,Instrument 2,22440,1
Hospital 698,District 13,Instrument 3,5184,1
Hospital 698,District 13,Instrument 4,47400,1
Hospital 698,District 13,Instrument 5,10080,1
Hospital 698,District 28,Instrument 7,1582,1
Hospital 698,District 4,Instrument 2,75029,1
Hospital 698,District 50,Instrument 2,14490,1
Hospital 698,District 50,Instrument 3,540,1
Hospital 699,District 13,Instrument 2,3775,1
Hospital 699,District 15,Instrument 2,10320,1
Hospital 699,District 15,Instrument 3,3192,1
Hospital 699,District 20,Instrument 2,11700,1
Hospital 699,District 20,Instrument 3,2820,1
Hospital 7,District 13,Instrument 2,469229,1
Hospital 7,District 13,Instrument 3,92520,1
Hospital 7,District 13,Instrument 4,31680,1
Hospital 70,District 13,Instrument 2,2122731,1
Hospital 70,District 13,Instrument 3,1465127,1
Hospital 70,District 13,Instrument 4,173070,1
Hospital 70,District 15,Instrument 2,11862,1
Hospital 70,District 15,Instrument 3,834,1
Hospital 70,District 18,Instrument 2,117085,1
Hospital 70,District 18,Instrument 7,16608,1
Hospital 70,District 20,Instrument 2,282161,1
Hospital 70,District 20,Instrument 3,457722,1
Hospital 70,District 20,Instrument 7,13580,1
Hospital 70,District 28,Instrument 2,59850,1
Hospital 70,District 28,Instrument 3,1830,1
Hospital 70,District 28,Instrument 4,24990,1
Hospital 70,District 41,Instrument 2,3600,1
Hospital 70,District 41,Instrument 3,2595,1
Hospital 70,District 41,Instrument 8,2160,1
Hospital 70,District 48,Instrument 2,214200,1
Hospital 70,District 48,Instrument 7,47676,1
Hospital 70,District 50,Instrument 2,8963,1
Hospital 70,District 50,Instrument 3,125630,1
Hospital 70,District 50,Instrument 4,33380,1
Hospital 700,District 10,Instrument 2,51459,1
Hospital 700,District 10,Instrument 3,1053,1
Hospital 700,District 13,Instrument 2,31435,1
Hospital 700,District 13,Instrument 3,79355,1
Hospital 700,District 13,Instrument 5,52710,1
Hospital 700,District 17,Instrument 2,81344,1
Hospital 700,District 17,Instrument 3,797,1
Hospital 700,District 20,Instrument 2,6771,1
Hospital 700,District 20,Instrument 3,1368,1
Hospital 700,District 34,Instrument 2,10200,1
Hospital 700,District 34,Instrument 3,540,1
Hospital 700,District 34,Instrument 5,16800,1
Hospital 700,District 34,Instrument 7,1140,1
Hospital 700,District 39,Instrument 2,8094,1
Hospital 700,District 48,Instrument 7,15000,1
Hospital 701,District 18,Instrument 2,163189,1
Hospital 701,District 18,Instrument 5,30808,1
Hospital 701,District 18,Instrument 7,543834,1
Hospital 702,District 13,Instrument 2,75972,1
Hospital 702,District 13,Instrument 3,56538,1
Hospital 702,District 13,Instrument 4,1953,1
Hospital 702,District 18,Instrument 2,34544,1
Hospital 702,District 18,Instrument 5,199,1
Hospital 702,District 20,Instrument 2,47614,1
Hospital 702,District 20,Instrument 3,10432,1
Hospital 702,District 28,Instrument 2,36230,1
Hospital 702,District 28,Instrument 3,10240,1
Hospital 702,District 34,Instrument 3,204,1
Hospital 702,District 39,Instrument 2,111173,1
Hospital 702,District 41,Instrument 2,10260,1
Hospital 702,District 41,Instrument 3,6600,1
Hospital 702,District 8,Instrument 2,7422,1
Hospital 703,District 10,Instrument 2,32310,1
Hospital 703,District 10,Instrument 3,389,1
Hospital 703,District 10,Instrument 4,195,1
Hospital 703,District 13,Instrument 2,27636,1
Hospital 703,District 19,Instrument 2,13621,1
Hospital 703,District 2,Instrument 2,21260,1
Hospital 703,District 2,Instrument 3,21260,1
Hospital 703,District 20,Instrument 3,6600,1
Hospital 703,District 29,Instrument 2,184759,1
Hospital 703,District 29,Instrument 3,22716,1
Hospital 703,District 29,Instrument 4,53003,1
Hospital 703,District 50,Instrument 2,344550,1
Hospital 703,District 50,Instrument 3,10598,1
Hospital 705,District 13,Instrument 2,94379,1
Hospital 705,District 13,Instrument 3,5928,1
Hospital 705,District 13,Instrument 5,14694,1
Hospital 705,District 20,Instrument 2,402,1
Hospital 705,District 20,Instrument 3,15443,1
Hospital 706,District 13,Instrument 2,51460,1
Hospital 706,District 18,Instrument 2,212579,1
Hospital 706,District 39,Instrument 7,13124,1
Hospital 706,District 41,Instrument 2,21540,1
Hospital 706,District 41,Instrument 3,26138,1
Hospital 706,District 5,Instrument 2,49041,1
Hospital 708,District 17,Instrument 2,209,1
Hospital 709,District 13,Instrument 2,85730,1
Hospital 709,District 13,Instrument 3,20772,1
Hospital 709,District 13,Instrument 4,2880,1
Hospital 709,District 17,Instrument 2,3528,1
Hospital 709,District 20,Instrument 2,27768,1
Hospital 709,District 20,Instrument 3,33798,1
Hospital 709,District 28,Instrument 2,9192,1
Hospital 709,District 28,Instrument 3,1500,1
Hospital 709,District 28,Instrument 5,4926,1
Hospital 709,District 32,Instrument 2,6000,1
Hospital 709,District 35,Instrument 2,15660,1
Hospital 709,District 39,Instrument 2,11989,1
Hospital 709,District 4,Instrument 2,67500,1
Hospital 709,District 41,Instrument 2,33702,1
Hospital 709,District 41,Instrument 3,15864,1
Hospital 709,District 41,Instrument 5,9600,1
Hospital 709,District 44,Instrument 2,5390,1
Hospital 709,District 44,Instrument 3,2294,1
Hospital 709,District 50,Instrument 2,195901,1
Hospital 709,District 50,Instrument 3,51280,1
Hospital 709,District 50,Instrument 5,62695,1
Hospital 709,District 8,Instrument 2,1440,1
Hospital 709,District 9,Instrument 2,1980,1
Hospital 71,District 39,Instrument 7,41331,1
Hospital 710,District 13,Instrument 3,67584,1
Hospital 710,District 20,Instrument 3,2277,1
Hospital 710,District 20,Instrument 7,1340,1
Hospital 710,District 28,Instrument 5,16182,1
Hospital 710,District 3,Instrument 2,17952,1
Hospital 710,District 41,Instrument 2,32268,1
Hospital 710,District 41,Instrument 3,27564,1
Hospital 710,District 48,Instrument 2,5400,1
Hospital 711,District 34,Instrument 2,7848,1
Hospital 711,District 34,Instrument 3,3847,1
Hospital 711,District 34,Instrument 5,10800,1
Hospital 711,District 34,Instrument 7,12100,1
Hospital 712,District 13,Instrument 2,14227,1
Hospital 712,District 13,Instrument 5,7770,1
Hospital 712,District 20,Instrument 2,164,1
Hospital 712,District 20,Instrument 3,379,1
Hospital 712,District 41,Instrument 3,7290,1
Hospital 713,District 10,Instrument 2,4971,1
Hospital 713,District 10,Instrument 4,6335,1
Hospital 713,District 13,Instrument 2,5760,1
Hospital 713,District 13,Instrument 5,843360,1
Hospital 713,District 15,Instrument 2,75678,1
Hospital 713,District 16,Instrument 2,246130,1
Hospital 713,District 18,Instrument 7,41519,1
Hospital 713,District 20,Instrument 2,27360,1
Hospital 713,District 20,Instrument 3,2700,1
Hospital 713,District 29,Instrument 5,49592,1
Hospital 713,District 39,Instrument 2,632,1
Hospital 713,District 41,Instrument 2,1020,1
Hospital 713,District 41,Instrument 3,4080,1
Hospital 713,District 48,Instrument 7,90000,1
Hospital 713,District 50,Instrument 5,109963,1
Hospital 713,District 50,Instrument 7,23655,1
Hospital 715,District 13,Instrument 2,5217,1
Hospital 715,District 13,Instrument 3,1950,1
Hospital 715,District 13,Instrument 5,61320,1
Hospital 715,District 15,Instrument 2,5520,1
Hospital 715,District 15,Instrument 3,420,1
Hospital 715,District 17,Instrument 2,27041,1
Hospital 715,District 20,Instrument 2,216456,1
Hospital 715,District 20,Instrument 3,72672,1
Hospital 715,District 32,Instrument 2,9600,1
Hospital 715,District 34,Instrument 2,81606,1
Hospital 715,District 34,Instrument 3,40452,1
Hospital 715,District 34,Instrument 4,216,1
Hospital 715,District 34,Instrument 5,1920,1
Hospital 715,District 34,Instrument 7,3780,1
Hospital 715,District 39,Instrument 7,836263,1
Hospital 715,District 41,Instrument 2,128160,1
Hospital 715,District 41,Instrument 3,120150,1
Hospital 715,District 48,Instrument 2,144000,1
Hospital 715,District 52,Instrument 7,149306,1
Hospital 716,District 13,Instrument 2,446714,1
Hospital 716,District 13,Instrument 3,18767,1
Hospital 716,District 13,Instrument 5,134596,1
Hospital 716,District 34,Instrument 2,2268,1
Hospital 716,District 34,Instrument 3,7368,1
Hospital 718,District 13,Instrument 2,1014,1
Hospital 718,District 13,Instrument 4,702,1
Hospital 718,District 13,Instrument 5,1014,1
Hospital 718,District 20,Instrument 2,23302,1
Hospital 718,District 20,Instrument 3,199099,1
Hospital 718,District 32,Instrument 5,2280,1
Hospital 718,District 41,Instrument 2,3666,1
Hospital 718,District 41,Instrument 3,4899,1
Hospital 719,District 20,Instrument 2,13660,1
Hospital 719,District 20,Instrument 3,276,1
Hospital 72,District 20,Instrument 2,31650,1
Hospital 72,District 20,Instrument 3,58320,1
Hospital 72,District 28,Instrument 2,13213,1
Hospital 72,District 28,Instrument 3,12026,1
Hospital 72,District 41,Instrument 2,149838,1
Hospital 72,District 41,Instrument 3,165060,1
Hospital 72,District 41,Instrument 5,6120,1
Hospital 72,District 50,Instrument 2,12960,1
Hospital 72,District 50,Instrument 3,15150,1
Hospital 720,District 13,Instrument 2,16254,1
Hospital 720,District 28,Instrument 3,112440,1
Hospital 720,District 34,Instrument 2,1320,1
Hospital 720,District 50,Instrument 3,5961,1
Hospital 721,District 20,Instrument 2,39570,1
Hospital 721,District 20,Instrument 3,17700,1
Hospital 722,District 17,Instrument 2,15924,1
Hospital 723,District 13,Instrument 2,3906,1
Hospital 723,District 13,Instrument 3,120,1
Hospital 723,District 20,Instrument 2,55482,1
Hospital 723,District 20,Instrument 3,360,1
Hospital 724,District 13,Instrument 2,70584,1
Hospital 724,District 13,Instrument 3,7908,1
Hospital 724,District 13,Instrument 4,11448,1
Hospital 724,District 13,Instrument 5,30120,1
Hospital 725,District 13,Instrument 2,72147,1
Hospital 725,District 13,Instrument 3,9000,1
Hospital 725,District 13,Instrument 5,22590,1
Hospital 725,District 20,Instrument 2,15107,1
Hospital 725,District 20,Instrument 3,20076,1
Hospital 725,District 20,Instrument 7,5460,1
Hospital 726,District 15,Instrument 5,12000,1
Hospital 726,District 17,Instrument 2,2073,1
Hospital 726,District 34,Instrument 2,951,1
Hospital 726,District 34,Instrument 3,792,1
Hospital 726,District 39,Instrument 2,27675,1
Hospital 726,District 41,Instrument 2,33625,1
Hospital 726,District 41,Instrument 3,22237,1
Hospital 726,District 41,Instrument 5,29532,1
Hospital 726,District 41,Instrument 8,207000,1
Hospital 727,District 13,Instrument 2,94560,1
Hospital 727,District 13,Instrument 3,9006,1
Hospital 727,District 13,Instrument 5,45626,1
Hospital 727,District 15,Instrument 2,22697,1
Hospital 727,District 15,Instrument 3,15328,1
Hospital 727,District 17,Instrument 2,846719,1
Hospital 727,District 17,Instrument 3,169145,1
Hospital 727,District 17,Instrument 4,874,1
Hospital 727,District 18,Instrument 2,58710,1
Hospital 727,District 19,Instrument 7,168143,1
Hospital 727,District 20,Instrument 2,210719,1
Hospital 727,District 20,Instrument 3,697808,1
Hospital 727,District 21,Instrument 2,143700,1
Hospital 727,District 21,Instrument 3,47850,1
Hospital 727,District 21,Instrument 5,8724,1
Hospital 727,District 21,Instrument 7,4390,1
Hospital 727,District 28,Instrument 2,270000,1
Hospital 727,District 28,Instrument 3,191610,1
Hospital 727,District 29,Instrument 2,169,1
Hospital 727,District 29,Instrument 3,125536,1
Hospital 727,District 32,Instrument 2,58867,1
Hospital 727,District 32,Instrument 3,77497,1
Hospital 727,District 32,Instrument 5,30174,1
Hospital 727,District 34,Instrument 2,41136,1
Hospital 727,District 34,Instrument 3,41289,1
Hospital 727,District 34,Instrument 4,413,1
Hospital 727,District 34,Instrument 5,32400,1
Hospital 727,District 34,Instrument 7,1080,1
Hospital 727,District 39,Instrument 2,189558,1
Hospital 727,District 41,Instrument 2,198000,1
Hospital 727,District 41,Instrument 3,166950,1
Hospital 727,District 48,Instrument 2,198000,1
Hospital 727,District 50,Instrument 5,359799,1
Hospital 727,District 8,Instrument 2,117630,1
Hospital 728,District 13,Instrument 2,167940,1
Hospital 728,District 13,Instrument 3,27000,1
Hospital 728,District 39,Instrument 4,3763,1
Hospital 731,District 18,Instrument 2,272417,1
Hospital 731,District 18,Instrument 3,424128,1
Hospital 731,District 18,Instrument 5,2828,1
Hospital 731,District 18,Instrument 7,271193,1
Hospital 731,District 50,Instrument 7,45390,1
Hospital 732,District 13,Instrument 3,5070,1
Hospital 732,District 2,Instrument 2,17136,1
Hospital 732,District 41,Instrument 2,6186,1
Hospital 732,District 41,Instrument 3,15225,1
Hospital 733,District 20,Instrument 2,26340,1
Hospital 733,District 20,Instrument 3,9764,1
Hospital 734,District 18,Instrument 2,186223,1
Hospital 734,District 18,Instrument 5,34132,1
Hospital 736,District 20,Instrument 2,210894,1
Hospital 736,District 20,Instrument 3,72363,1
Hospital 736,District 48,Instrument 2,21600,1
Hospital 737,District 13,Instrument 2,229104,1
Hospital 737,District 13,Instrument 3,130480,1
Hospital 737,District 13,Instrument 4,28415,1
Hospital 737,District 20,Instrument 2,95348,1
Hospital 737,District 20,Instrument 3,1930,1
Hospital 737,District 41,Instrument 2,101130,1
Hospital 737,District 41,Instrument 3,77574,1
Hospital 737,District 41,Instrument 5,27600,1
Hospital 737,District 50,Instrument 2,265775,1
Hospital 737,District 50,Instrument 3,231402,1
Hospital 738,District 20,Instrument 2,1573,1
Hospital 738,District 20,Instrument 3,1847,1
Hospital 739,District 15,Instrument 2,7444,1
Hospital 739,District 20,Instrument 2,2815,1
Hospital 739,District 20,Instrument 3,552,1
Hospital 739,District 34,Instrument 2,1302,1
Hospital 739,District 34,Instrument 3,1104,1
Hospital 74,District 13,Instrument 2,10035,1
Hospital 74,District 13,Instrument 5,9624,1
Hospital 74,District 17,Instrument 2,4349,1
Hospital 74,District 20,Instrument 2,75858,1
Hospital 74,District 20,Instrument 3,43920,1
Hospital 74,District 20,Instrument 7,8210,1
Hospital 74,District 34,Instrument 2,8390,1
Hospital 74,District 34,Instrument 3,3189,1
Hospital 74,District 34,Instrument 4,2095,1
Hospital 74,District 34,Instrument 7,1350,1
Hospital 74,District 34,Instrument 8,1458,1
Hospital 74,District 8,Instrument 2,15870,1
Hospital 740,District 15,Instrument 2,2616,1
Hospital 740,District 15,Instrument 3,576,1
Hospital 740,District 39,Instrument 2,25447,1
Hospital 740,District 39,Instrument 7,2379867,1
Hospital 740,District 50,Instrument 2,714,1
Hospital 741,District 13,Instrument 2,309633,1
Hospital 741,District 13,Instrument 3,456710,1
Hospital 741,District 13,Instrument 8,24010,1
Hospital 741,District 15,Instrument 2,2520,1
Hospital 741,District 20,Instrument 2,39816,1
Hospital 741,District 20,Instrument 3,22088,1
Hospital 741,District 41,Instrument 2,23941,1
Hospital 741,District 41,Instrument 3,4321,1
Hospital 741,District 41,Instrument 8,53266,1
Hospital 742,District 12,Instrument 2,23040,1
Hospital 742,District 12,Instrument 3,9600,1
Hospital 742,District 13,Instrument 2,2430,1
Hospital 742,District 13,Instrument 3,10818,1
Hospital 742,District 13,Instrument 4,52938,1
Hospital 742,District 17,Instrument 2,4302,1
Hospital 742,District 17,Instrument 3,4848,1
Hospital 742,District 18,Instrument 5,4783,1
Hospital 742,District 2,Instrument 2,10800,1
Hospital 742,District 2,Instrument 3,17345,1
Hospital 742,District 20,Instrument 2,46038,1
Hospital 742,District 20,Instrument 3,95268,1
Hospital 742,District 28,Instrument 2,15318,1
Hospital 742,District 28,Instrument 3,360,1
Hospital 742,District 28,Instrument 4,799,1
Hospital 742,District 32,Instrument 2,6336,1
Hospital 742,District 32,Instrument 3,1920,1
Hospital 742,District 32,Instrument 4,9360,1
Hospital 742,District 32,Instrument 8,30060,1
Hospital 742,District 34,Instrument 2,313,1
Hospital 742,District 41,Instrument 2,48348,1
Hospital 742,District 41,Instrument 3,78120,1
Hospital 742,District 41,Instrument 5,48294,1
Hospital 742,District 48,Instrument 2,2340,1
Hospital 742,District 48,Instrument 3,11760,1
Hospital 742,District 8,Instrument 2,2700,1
Hospital 743,District 13,Instrument 5,12160,1
Hospital 743,District 28,Instrument 2,198715,1
Hospital 743,District 28,Instrument 3,48186,1
Hospital 743,District 28,Instrument 4,9600,1
Hospital 743,District 28,Instrument 5,300624,1
Hospital 743,District 28,Instrument 8,3585,1
Hospital 743,District 34,Instrument 2,2448,1
Hospital 743,District 34,Instrument 3,1104,1
Hospital 743,District 34,Instrument 4,144,1
Hospital 743,District 41,Instrument 2,154052,1
