Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average
Hospital 756,Region 2,District 50,Instrument 2,1209,1208,6219,2358,1088,1173,1698,1267,1746,972,2193,1409,22540.00,1878.33,1338.00,6219,972,8636.00,4619.00,4711.00,4574.00,2878.67,1539.67,1570.33,1524.67,13255.00,2209.17,9285.00,1494.00
Hospital 756,Region 2,District 50,Instrument 3,176,113,115,136,117,181,113,157,204,115,416,99,1942.00,161.83,126.50,416,99,404.00,434.00,474.00,630.00,134.67,144.67,158.00,210.00,838.00,139.67,1104.00,183.57
Hospital 756,Region 2,District 50,Instrument 5,794,3033,-1021,1030,1028,1051,2153,779,3312,3508,3594,3560,22821.00,1901.75,1602.00,3594,-1021,2806.00,3109.00,6244.00,10662.00,935.33,1036.33,2081.33,3554.00,5915.00,985.83,16906.00,2565.29
Hospital 756,Region 2,District 50,Instrument 7,0,0,0,0,0,0,0,4641,0,0,0,0,4641.00,386.75,0.00,4641,0,0.00,0.00,4641.00,0.00,0.00,0.00,1547.00,0.00,0.00,0.00,4641.00,663.00
Hospital 757,Region 2,District 13,Instrument 1,529,502,501,566,455,0,0,0,0,0,0,0,2553.00,212.75,0.00,566,0,1532.00,1021.00,0.00,0.00,510.67,340.33,0.00,0.00,2553.00,425.50,0.00,0.00
Hospital 757,Region 2,District 13,Instrument 2,14103,12708,11508,12616,12121,14185,14257,13864,12019,12711,14353,14906,159351.00,13279.25,13287.50,14906,11508,38319.00,38922.00,40140.00,41970.00,12773.00,12974.00,13380.00,13990.00,77241.00,12873.50,82110.00,13756.43
Hospital 757,Region 2,District 13,Instrument 3,1363,1359,1361,1368,1611,1581,390,574,368,379,3116,1690,15160.00,1263.33,1362.00,3116,368,4083.00,4560.00,1332.00,5185.00,1361.00,1520.00,444.00,1728.33,8643.00,1440.50,6517.00,1156.86
Hospital 757,Region 2,District 13,Instrument 4,261,303,226,280,199,0,0,0,0,0,0,0,1269.00,105.75,0.00,303,0,790.00,479.00,0.00,0.00,263.33,159.67,0.00,0.00,1269.00,211.50,0.00,0.00
Hospital 757,Region 2,District 13,Instrument 5,225,225,0,0,0,0,-17,0,0,36,36,37,542.00,45.17,0.00,225,-17,450.00,0.00,-17.00,109.00,150.00,0.00,-5.67,36.33,450.00,75.00,92.00,13.14
Hospital 757,Region 2,District 13,Instrument 8,0,0,0,0,0,0,126,102,126,115,100,113,682.00,56.83,50.00,126,0,0.00,0.00,354.00,328.00,0.00,0.00,118.00,109.33,0.00,0.00,682.00,97.43
Hospital 757,Region 2,District 18,Instrument 1,16,15,17,16,16,15,15,16,15,13,10,9,173.00,14.42,15.00,17,9,48.00,47.00,46.00,32.00,16.00,15.67,15.33,10.67,95.00,15.83,78.00,13.29
Hospital 757,Region 2,District 18,Instrument 2,186,179,194,191,185,205,199,214,217,196,198,195,2359.00,196.58,195.50,217,179,559.00,581.00,630.00,589.00,186.33,193.67,210.00,196.33,1140.00,190.00,1219.00,203.43
Hospital 757,Region 2,District 18,Instrument 3,0,0,0,0,0,0,0,-15,-33,-28,-24,-29,-129.00,-10.75,0.00,0,-33,0.00,0.00,-48.00,-81.00,0.00,0.00,-16.00,-27.00,0.00,0.00,-129.00,-18.43
Hospital 757,Region 2,District 18,Instrument 4,5,7,7,5,5,5,4,0,0,0,0,0,38.00,3.17,4.50,7,0,19.00,15.00,4.00,0.00,6.33,5.00,1.33,0.00,34.00,5.67,4.00,1.29
Hospital 757,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,3,-1,-9,11,-1,3.00,0.25,0.00,11,-9,0.00,0.00,2.00,1.00,0.00,0.00,0.67,0.33,0.00,0.00,3.00,0.43
Hospital 757,Region 2,District 19,Instrument 1,33,32,21,25,26,258,299,278,302,287,92,33,1686.00,140.50,62.50,302,21,86.00,309.00,879.00,412.00,28.67,103.00,293.00,137.33,395.00,65.83,1291.00,221.29
Hospital 757,Region 2,District 19,Instrument 2,6035,4961,4281,3945,4287,4651,4787,4237,3626,5440,2598,1944,50792.00,4232.67,4284.00,6035,1944,15277.00,12883.00,12650.00,9982.00,5092.33,4294.33,4216.67,3327.33,28160.00,4693.33,22632.00,3897.57
Hospital 757,Region 2,District 19,Instrument 7,1363,1588,781,1044,1025,0,0,0,0,0,0,0,5801.00,483.42,0.00,1588,0,3732.00,2069.00,0.00,0.00,1244.00,689.67,0.00,0.00,5801.00,966.83,0.00,0.00
Hospital 757,Region 2,District 20,Instrument 1,262,0,264,0,0,0,273,0,205,0,253,0,1257.00,104.75,0.00,273,0,526.00,0.00,478.00,253.00,175.33,0.00,159.33,84.33,526.00,87.67,731.00,104.43
Hospital 757,Region 2,District 20,Instrument 2,3539,0,3565,0,-958,0,3688,0,2766,0,3410,0,16010.00,1334.17,0.00,3688,-958,7104.00,-958.00,6454.00,3410.00,2368.00,-319.33,2151.33,1136.67,6146.00,1024.33,9864.00,1409.14
Hospital 757,Region 2,District 20,Instrument 3,886,0,1225,0,414,0,1169,0,945,0,1823,0,6462.00,538.50,207.00,1823,0,2111.00,414.00,2114.00,1823.00,703.67,138.00,704.67,607.67,2525.00,420.83,3937.00,562.43
Hospital 757,Region 2,District 20,Instrument 6,443,0,133,0,64,0,103,0,51,0,48,0,842.00,70.17,24.00,443,0,576.00,64.00,154.00,48.00,192.00,21.33,51.33,16.00,640.00,106.67,202.00,28.86
Hospital 757,Region 2,District 20,Instrument 7,217,0,238,0,147,0,169,0,104,0,130,0,1005.00,83.75,52.00,238,0,455.00,147.00,273.00,130.00,151.67,49.00,91.00,43.33,602.00,100.33,403.00,57.57
Hospital 757,Region 2,District 25,Instrument 2,40,13,12,0,0,0,0,0,0,18,3,3,89.00,7.42,1.50,40,0,65.00,0.00,0.00,24.00,21.67,0.00,0.00,8.00,65.00,10.83,24.00,3.43
Hospital 757,Region 2,District 28,Instrument 1,148,107,99,76,94,101,88,83,91,83,101,0,1071.00,89.25,92.50,148,0,354.00,271.00,262.00,184.00,118.00,90.33,87.33,61.33,625.00,104.17,446.00,78.14
Hospital 757,Region 2,District 28,Instrument 2,3146,2641,2139,2123,2392,2502,3880,630,1475,1548,1614,2107,26197.00,2183.08,2131.00,3880,630,7926.00,7017.00,5985.00,5269.00,2642.00,2339.00,1995.00,1756.33,14943.00,2490.50,11254.00,1965.14
Hospital 757,Region 2,District 28,Instrument 3,1018,824,973,864,929,1011,1057,502,2139,198,198,200,9913.00,826.08,896.50,2139,198,2815.00,2804.00,3698.00,596.00,938.33,934.67,1232.67,198.67,5619.00,936.50,4294.00,757.86
Hospital 757,Region 2,District 28,Instrument 4,84,64,55,20,36,36,72,37,36,-14,0,0,426.00,35.50,36.00,84,-14,203.00,92.00,145.00,-14.00,67.67,30.67,48.33,-4.67,295.00,49.17,131.00,23.86
Hospital 757,Region 2,District 28,Instrument 5,380,377,381,322,425,419,415,381,436,364,406,0,4306.00,358.83,381.00,436,0,1138.00,1166.00,1232.00,770.00,379.33,388.67,410.67,256.67,2304.00,384.00,2002.00,345.86
Hospital 757,Region 2,District 28,Instrument 6,-51,-94,-118,134,-102,-64,-92,-174,-48,-49,-76,0,-734.00,-61.17,-70.00,134,-174,-263.00,-32.00,-314.00,-125.00,-87.67,-10.67,-104.67,-41.67,-295.00,-49.17,-439.00,-71.86
Hospital 757,Region 2,District 3,Instrument 2,1012,1063,1063,794,792,839,884,888,776,827,897,852,10687.00,890.58,868.00,1063,776,3138.00,2425.00,2548.00,2576.00,1046.00,808.33,849.33,858.67,5563.00,927.17,5124.00,851.86
Hospital 757,Region 2,District 34,Instrument 1,8,0,0,0,0,0,0,0,0,0,0,0,8.00,0.67,0.00,8,0,8.00,0.00,0.00,0.00,2.67,0.00,0.00,0.00,8.00,1.33,0.00,0.00
Hospital 757,Region 2,District 34,Instrument 2,105,2,-41,0,0,0,0,0,0,0,0,0,66.00,5.50,0.00,105,-41,66.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,66.00,11.00,0.00,0.00
Hospital 757,Region 2,District 34,Instrument 4,-1,0,0,0,0,0,0,0,0,0,0,0,-1.00,-0.08,0.00,0,-1,-1.00,0.00,0.00,0.00,-0.33,0.00,0.00,0.00,-1.00,-0.17,0.00,0.00
Hospital 757,Region 2,District 34,Instrument 5,9,92,4,6,5,4,2,-2,0,0,0,0,120.00,10.00,3.00,92,-2,105.00,15.00,0.00,0.00,35.00,5.00,0.00,0.00,120.00,20.00,0.00,0.57
Hospital 757,Region 2,District 37,Instrument 3,9,9,9,9,9,9,9,9,9,9,9,9,108.00,9.00,9.00,9,9,27.00,27.00,27.00,27.00,9.00,9.00,9.00,9.00,54.00,9.00,54.00,9.00
Hospital 757,Region 2,District 39,Instrument 1,199,180,191,113,118,110,142,124,129,145,164,153,1768.00,147.33,143.50,199,110,570.00,341.00,395.00,462.00,190.00,113.67,131.67,154.00,911.00,151.83,857.00,138.14
Hospital 757,Region 2,District 39,Instrument 2,3317,3003,3183,1886,1955,1831,2370,2060,2144,2409,2623,2547,29328.00,2444.00,2389.50,3317,1831,9503.00,5672.00,6574.00,7579.00,3167.67,1890.67,2191.33,2526.33,15175.00,2529.17,14153.00,2283.43
Hospital 757,Region 2,District 39,Instrument 4,749,1021,699,475,519,519,524,502,531,548,713,509,7309.00,609.08,527.50,1021,475,2469.00,1513.00,1557.00,1770.00,823.00,504.33,519.00,590.00,3982.00,663.67,3327.00,549.43
Hospital 757,Region 2,District 4,Instrument 2,970,1456,1040,998,1103,1080,1157,1157,1307,1043,962,884,13157.00,1096.42,1061.50,1456,884,3466.00,3181.00,3621.00,2889.00,1155.33,1060.33,1207.00,963.00,6647.00,1107.83,6510.00,1084.29
Hospital 757,Region 2,District 41,Instrument 1,232,203,224,128,177,177,137,167,150,156,183,164,2098.00,174.83,172.00,232,128,659.00,482.00,454.00,503.00,219.67,160.67,151.33,167.67,1141.00,190.17,957.00,162.00
Hospital 757,Region 2,District 41,Instrument 2,4696,4696,4585,4196,2988,3426,3921,3265,2790,2829,2728,2087,42207.00,3517.25,3345.50,4696,2087,13977.00,10610.00,9976.00,7644.00,4659.00,3536.67,3325.33,2548.00,24587.00,4097.83,17620.00,3006.57
Hospital 757,Region 2,District 41,Instrument 3,3196,3196,2871,2911,3541,5809,4515,2412,1730,1798,1678,1801,35458.00,2954.83,2891.00,5809,1678,9263.00,12261.00,8657.00,5277.00,3087.67,4087.00,2885.67,1759.00,21524.00,3587.33,13934.00,2820.43
Hospital 757,Region 2,District 41,Instrument 5,205,257,205,207,217,215,214,218,216,213,213,218,2598.00,216.50,214.50,257,205,667.00,639.00,648.00,644.00,222.33,213.00,216.00,214.67,1306.00,217.67,1292.00,215.29
Hospital 757,Region 2,District 50,Instrument 1,969,943,975,906,906,906,906,906,853,809,852,769,10700.00,891.67,906.00,975,769,2887.00,2718.00,2665.00,2430.00,962.33,906.00,888.33,810.00,5605.00,934.17,5095.00,857.29
Hospital 757,Region 2,District 50,Instrument 2,5555,6225,5297,4323,5369,4691,6405,4260,5326,5468,5801,2848,61568.00,5130.67,5347.50,6405,2848,17077.00,14383.00,15991.00,14117.00,5692.33,4794.33,5330.33,4705.67,31460.00,5243.33,30108.00,4971.29
Hospital 757,Region 2,District 50,Instrument 3,961,967,916,899,830,830,829,817,798,815,803,743,10208.00,850.67,829.50,967,743,2844.00,2559.00,2444.00,2361.00,948.00,853.00,814.67,787.00,5403.00,900.50,4805.00,805.00
Hospital 757,Region 2,District 50,Instrument 5,3373,3491,3434,3802,4440,3088,3042,10,2424,3480,2649,2086,35319.00,2943.25,3230.50,4440,10,10298.00,11330.00,5476.00,8215.00,3432.67,3776.67,1825.33,2738.33,21628.00,3604.67,13691.00,2397.00
Hospital 757,Region 2,District 50,Instrument 7,0,0,0,0,0,0,0,2781,0,0,0,0,2781.00,231.75,0.00,2781,0,0.00,0.00,2781.00,0.00,0.00,0.00,927.00,0.00,0.00,0.00,2781.00,397.29
Hospital 757,Region 2,District 6,Instrument 2,0,0,0,0,241,458,275,288,344,0,0,0,1606.00,133.83,0.00,458,0,0.00,699.00,907.00,0.00,0.00,233.00,302.33,0.00,699.00,116.50,907.00,195.00
Hospital 757,Region 2,District 9,Instrument 2,0,1697,0,424,424,424,424,424,424,424,424,424,5513.00,459.42,424.00,1697,0,1697.00,1272.00,1272.00,1272.00,565.67,424.00,424.00,424.00,2969.00,494.83,2544.00,424.00
Hospital 758,Region 1,District 12,Instrument 2,26,26,26,26,0,32,9,9,7,7,7,12,187.00,15.58,10.50,32,0,78.00,58.00,25.00,26.00,26.00,19.33,8.33,8.67,136.00,22.67,51.00,11.86
Hospital 758,Region 1,District 13,Instrument 1,146,142,142,163,151,0,0,0,0,0,0,0,744.00,62.00,0.00,163,0,430.00,314.00,0.00,0.00,143.33,104.67,0.00,0.00,744.00,124.00,0.00,0.00
Hospital 758,Region 1,District 13,Instrument 2,8061,7832,7619,4091,7743,10231,11133,7969,10841,10576,10076,11861,108033.00,9002.75,9068.50,11861,4091,23512.00,22065.00,29943.00,32513.00,7837.33,7355.00,9981.00,10837.67,45577.00,7596.17,62456.00,10383.86
Hospital 758,Region 1,District 13,Instrument 3,709,769,689,589,720,1115,3224,337,372,423,703,1464,11114.00,926.17,706.00,3224,337,2167.00,2424.00,3933.00,2590.00,722.33,808.00,1311.00,863.33,4591.00,765.17,6523.00,1091.14
Hospital 758,Region 1,District 13,Instrument 4,2509,2822,2635,2505,2443,0,0,0,0,0,0,0,12914.00,1076.17,0.00,2822,0,7966.00,4948.00,0.00,0.00,2655.33,1649.33,0.00,0.00,12914.00,2152.33,0.00,0.00
Hospital 758,Region 1,District 13,Instrument 5,599,659,618,546,667,548,627,546,506,489,492,598,6895.00,574.58,573.00,667,489,1876.00,1761.00,1679.00,1579.00,625.33,587.00,559.67,526.33,3637.00,606.17,3258.00,543.71
Hospital 758,Region 1,District 13,Instrument 8,0,0,0,0,0,0,201,198,192,188,173,198,1150.00,95.83,86.50,201,0,0.00,0.00,591.00,559.00,0.00,0.00,197.00,186.33,0.00,0.00,1150.00,164.29
Hospital 758,Region 1,District 18,Instrument 1,624,594,628,664,653,607,621,611,610,585,449,477,7123.00,593.58,610.50,664,449,1846.00,1924.00,1842.00,1511.00,615.33,641.33,614.00,503.67,3770.00,628.33,3353.00,565.71
Hospital 758,Region 1,District 18,Instrument 2,7893,7734,7874,8300,8115,8356,8376,8530,8586,8790,8428,8268,99250.00,8270.83,8328.00,8790,7734,23501.00,24771.00,25492.00,25486.00,7833.67,8257.00,8497.33,8495.33,48272.00,8045.33,50978.00,8476.29
Hospital 758,Region 1,District 18,Instrument 3,0,0,1,2,0,1,1,-556,-535,-506,-514,201,-1905.00,-158.75,0.00,201,-556,1.00,3.00,-1090.00,-819.00,0.33,1.00,-363.33,-273.00,4.00,0.67,-1909.00,-272.57
Hospital 758,Region 1,District 18,Instrument 4,153,127,129,102,104,115,99,0,0,0,0,0,829.00,69.08,100.50,153,0,409.00,321.00,99.00,0.00,136.33,107.00,33.00,0.00,730.00,121.67,99.00,30.57
Hospital 758,Region 1,District 18,Instrument 5,16,15,15,15,15,14,-44,0,0,0,0,0,46.00,3.83,7.00,16,-44,46.00,44.00,-44.00,0.00,15.33,14.67,-14.67,0.00,90.00,15.00,-44.00,-4.29
Hospital 758,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,102,-31,-422,499,-33,115.00,9.58,0.00,499,-422,0.00,0.00,71.00,44.00,0.00,0.00,23.67,14.67,0.00,0.00,115.00,16.43
Hospital 758,Region 1,District 2,Instrument 1,281,199,95,288,-104,135,132,186,180,150,105,77,1724.00,143.67,142.50,288,-104,575.00,319.00,498.00,332.00,191.67,106.33,166.00,110.67,894.00,149.00,830.00,137.86
Hospital 758,Region 1,District 2,Instrument 2,2803,1989,948,2882,-1037,1346,1319,1859,1799,1502,1039,771,17220.00,1435.00,1424.00,2882,-1037,5740.00,3191.00,4977.00,3312.00,1913.33,1063.67,1659.00,1104.00,8931.00,1488.50,8289.00,1376.43
Hospital 758,Region 1,District 2,Instrument 3,36,36,0,0,0,0,0,0,1,5,5,5,88.00,7.33,0.50,36,0,72.00,0.00,1.00,15.00,24.00,0.00,0.33,5.00,72.00,12.00,16.00,2.29
Hospital 758,Region 1,District 20,Instrument 1,0,143,0,124,0,115,0,108,0,111,0,135,736.00,61.33,54.00,143,0,143.00,239.00,108.00,246.00,47.67,79.67,36.00,82.00,382.00,63.67,354.00,67.00
Hospital 758,Region 1,District 20,Instrument 2,0,1934,0,1674,0,1555,0,1463,0,1494,0,1818,9938.00,828.17,731.50,1934,0,1934.00,3229.00,1463.00,3312.00,644.67,1076.33,487.67,1104.00,5163.00,860.50,4775.00,904.29
Hospital 758,Region 1,District 20,Instrument 3,0,520,0,1792,0,921,0,324,0,621,0,3465,7643.00,636.92,162.00,3465,0,520.00,2713.00,324.00,4086.00,173.33,904.33,108.00,1362.00,3233.00,538.83,4410.00,761.57
Hospital 758,Region 1,District 20,Instrument 6,0,6,0,6,0,6,0,6,0,6,0,6,36.00,3.00,3.00,6,0,6.00,12.00,6.00,12.00,2.00,4.00,2.00,4.00,18.00,3.00,18.00,3.43
Hospital 758,Region 1,District 20,Instrument 7,0,2668,0,2787,0,2799,0,2837,0,2739,0,2885,16715.00,1392.92,1334.00,2885,0,2668.00,5586.00,2837.00,5624.00,889.33,1862.00,945.67,1874.67,8254.00,1375.67,8461.00,1608.57
Hospital 758,Region 1,District 25,Instrument 2,86,71,63,27,24,20,9,9,8,50,20,20,407.00,33.92,22.00,86,8,220.00,71.00,26.00,90.00,73.33,23.67,8.67,30.00,291.00,48.50,116.00,19.43
Hospital 758,Region 1,District 28,Instrument 1,99,97,93,83,123,131,127,117,111,127,152,0,1260.00,105.00,114.00,152,0,289.00,337.00,355.00,279.00,96.33,112.33,118.33,93.00,626.00,104.33,634.00,109.29
Hospital 758,Region 1,District 28,Instrument 2,2529,2589,2757,2401,3450,4331,3170,3536,3647,3663,4417,5123,41613.00,3467.75,3493.00,5123,2401,7875.00,10182.00,10353.00,13203.00,2625.00,3394.00,3451.00,4401.00,18057.00,3009.50,23556.00,3983.86
Hospital 758,Region 1,District 28,Instrument 3,10,10,7,6,6,17,14,12,12,12,21,12,139.00,11.58,12.00,21,6,27.00,29.00,38.00,45.00,9.00,9.67,12.67,15.00,56.00,9.33,83.00,14.29
Hospital 758,Region 1,District 28,Instrument 4,226,217,220,220,220,226,210,215,215,208,209,0,2386.00,198.83,216.00,226,0,663.00,666.00,640.00,417.00,221.00,222.00,213.33,139.00,1329.00,221.50,1057.00,183.29
Hospital 758,Region 1,District 28,Instrument 5,1922,825,935,670,1180,1203,1146,1095,1204,1214,1483,0,12877.00,1073.08,1163.00,1922,0,3682.00,3053.00,3445.00,2697.00,1227.33,1017.67,1148.33,899.00,6735.00,1122.50,6142.00,1049.29
Hospital 758,Region 1,District 28,Instrument 6,514,247,281,246,92,117,-286,-1,-175,88,84,0,1207.00,100.58,90.00,514,-286,1042.00,455.00,-462.00,172.00,347.33,151.67,-154.00,57.33,1497.00,249.50,-290.00,-24.71
Hospital 758,Region 1,District 28,Instrument 7,0,1036,1036,1036,1036,1036,1143,1115,1058,1058,1058,1058,11670.00,972.50,1047.00,1143,0,2072.00,3108.00,3316.00,3174.00,690.67,1036.00,1105.33,1058.00,5180.00,863.33,6490.00,1075.14
Hospital 758,Region 1,District 29,Instrument 1,35,0,12,0,0,0,0,0,0,0,0,0,47.00,3.92,0.00,35,0,47.00,0.00,0.00,0.00,15.67,0.00,0.00,0.00,47.00,7.83,0.00,0.00
Hospital 758,Region 1,District 29,Instrument 2,343,0,123,344,302,271,336,174,105,144,102,105,2349.00,195.75,159.00,344,0,466.00,917.00,615.00,351.00,155.33,305.67,205.00,117.00,1383.00,230.50,966.00,176.71
Hospital 758,Region 1,District 29,Instrument 4,22,10,-20,21,19,24,24,148,148,160,150,149,855.00,71.25,24.00,160,-20,12.00,64.00,320.00,459.00,4.00,21.33,106.67,153.00,76.00,12.67,779.00,114.71
Hospital 758,Region 1,District 29,Instrument 5,547,571,627,921,582,584,3705,-2548,281,359,420,428,6477.00,539.75,559.00,3705,-2548,1745.00,2087.00,1438.00,1207.00,581.67,695.67,479.33,402.33,3832.00,638.67,2645.00,461.29
Hospital 758,Region 1,District 3,Instrument 2,329,327,327,398,363,340,322,306,342,334,423,345,4156.00,346.33,337.00,423,306,983.00,1101.00,970.00,1102.00,327.67,367.00,323.33,367.33,2084.00,347.33,2072.00,344.57
Hospital 758,Region 1,District 32,Instrument 1,0,0,0,0,0,0,7,6,5,5,6,6,35.00,2.92,2.50,7,0,0.00,0.00,18.00,17.00,0.00,0.00,6.00,5.67,0.00,0.00,35.00,5.00
Hospital 758,Region 1,District 32,Instrument 2,0,0,0,0,0,0,5,-34,383,121,134,125,734.00,61.17,0.00,383,-34,0.00,0.00,354.00,380.00,0.00,0.00,118.00,126.67,0.00,0.00,734.00,104.86
Hospital 758,Region 1,District 32,Instrument 5,0,0,0,0,0,0,0,-2,19,6,6,6,35.00,2.92,0.00,19,-2,0.00,0.00,17.00,18.00,0.00,0.00,5.67,6.00,0.00,0.00,35.00,5.00
Hospital 758,Region 1,District 37,Instrument 2,375,446,302,94,63,90,64,63,63,63,4,70,1697.00,141.42,67.00,446,4,1123.00,247.00,190.00,137.00,374.33,82.33,63.33,45.67,1370.00,228.33,327.00,59.57
Hospital 758,Region 1,District 37,Instrument 3,110,110,83,91,91,91,91,91,91,98,28,91,1066.00,88.83,91.00,110,28,303.00,273.00,273.00,217.00,101.00,91.00,91.00,72.33,576.00,96.00,490.00,83.00
Hospital 758,Region 1,District 39,Instrument 1,22,24,22,22,18,20,18,17,17,17,19,21,237.00,19.75,19.50,24,17,68.00,60.00,52.00,57.00,22.67,20.00,17.33,19.00,128.00,21.33,109.00,18.43
Hospital 758,Region 1,District 39,Instrument 2,365,389,370,360,294,324,289,279,277,275,306,349,3877.00,323.08,315.00,389,275,1124.00,978.00,845.00,930.00,374.67,326.00,281.67,310.00,2102.00,350.33,1775.00,299.86
Hospital 758,Region 1,District 39,Instrument 4,93,93,79,79,79,98,82,79,90,87,163,87,1109.00,92.42,87.00,163,79,265.00,256.00,251.00,337.00,88.33,85.33,83.67,112.33,521.00,86.83,588.00,98.00
Hospital 758,Region 1,District 4,Instrument 2,2041,2014,1852,1963,1316,1413,1355,1624,1213,1319,1508,1360,18978.00,1581.50,1460.50,2041,1213,5907.00,4692.00,4192.00,4187.00,1969.00,1564.00,1397.33,1395.67,10599.00,1766.50,8379.00,1398.86
Hospital 758,Region 1,District 41,Instrument 1,100,91,92,45,83,83,96,99,82,104,133,129,1137.00,94.75,94.00,133,45,283.00,211.00,277.00,366.00,94.33,70.33,92.33,122.00,494.00,82.33,643.00,103.71
Hospital 758,Region 1,District 41,Instrument 2,695,695,639,696,541,682,667,705,513,702,922,853,8310.00,692.50,695.00,922,513,2029.00,1919.00,1885.00,2477.00,676.33,639.67,628.33,825.67,3948.00,658.00,4362.00,720.57
Hospital 758,Region 1,District 41,Instrument 3,885,885,724,1218,1186,1029,861,1157,979,836,967,1294,12021.00,1001.75,973.00,1294,724,2494.00,3433.00,2997.00,3097.00,831.33,1144.33,999.00,1032.33,5927.00,987.83,6094.00,1017.57
Hospital 758,Region 1,District 41,Instrument 5,88,13,26,25,3,3,3,0,8,38,38,24,269.00,22.42,18.50,88,0,127.00,31.00,11.00,100.00,42.33,10.33,3.67,33.33,158.00,26.33,111.00,16.29
Hospital 758,Region 1,District 43,Instrument 2,0,1121,1049,2313,1388,1388,1388,1388,1388,89,15,15,11542.00,961.83,1254.50,2313,0,2170.00,5089.00,4164.00,119.00,723.33,1696.33,1388.00,39.67,7259.00,1209.83,4283.00,810.14
Hospital 758,Region 1,District 44,Instrument 2,752,746,761,688,786,841,837,854,819,840,869,934,9727.00,810.58,828.00,934,688,2259.00,2315.00,2510.00,2643.00,753.00,771.67,836.67,881.00,4574.00,762.33,5153.00,856.29
Hospital 758,Region 1,District 44,Instrument 3,72,82,59,53,0,0,0,0,0,0,0,0,266.00,22.17,0.00,82,0,213.00,53.00,0.00,0.00,71.00,17.67,0.00,0.00,266.00,44.33,0.00,0.00
Hospital 758,Region 1,District 44,Instrument 7,984,912,1017,975,1084,812,1146,1106,1049,1016,1075,1016,12192.00,1016.00,1016.50,1146,812,2913.00,2871.00,3301.00,3107.00,971.00,957.00,1100.33,1035.67,5784.00,964.00,6408.00,1031.43
Hospital 758,Region 1,District 46,Instrument 3,38,38,38,38,38,38,38,38,38,38,38,38,456.00,38.00,38.00,38,38,114.00,114.00,114.00,114.00,38.00,38.00,38.00,38.00,228.00,38.00,228.00,38.00
Hospital 758,Region 1,District 50,Instrument 1,519,505,522,485,485,485,485,485,457,433,456,412,5729.00,477.42,485.00,522,412,1546.00,1455.00,1427.00,1301.00,515.33,485.00,475.67,433.67,3001.00,500.17,2728.00,459.00
Hospital 758,Region 1,District 50,Instrument 2,2471,2275,2600,2388,2658,3107,2711,2003,2885,2382,3025,2839,31344.00,2612.00,2629.00,3107,2003,7346.00,8153.00,7599.00,8246.00,2448.67,2717.67,2533.00,2748.67,15499.00,2583.17,15845.00,2707.43
Hospital 758,Region 1,District 50,Instrument 3,53,56,51,59,48,45,44,39,56,32,32,32,547.00,45.58,46.50,59,32,160.00,152.00,139.00,96.00,53.33,50.67,46.33,32.00,312.00,52.00,235.00,40.00
Hospital 758,Region 1,District 50,Instrument 5,5743,6885,6940,4201,7096,7602,9895,0,7132,5808,6760,5573,73635.00,6136.25,6822.50,9895,0,19568.00,18899.00,17027.00,18141.00,6522.67,6299.67,5675.67,6047.00,38467.00,6411.17,35168.00,6110.00
Hospital 758,Region 1,District 50,Instrument 6,934,0,0,0,0,0,0,0,0,0,0,0,934.00,77.83,0.00,934,0,934.00,0.00,0.00,0.00,311.33,0.00,0.00,0.00,934.00,155.67,0.00,0.00
Hospital 758,Region 1,District 50,Instrument 7,0,0,0,0,0,0,0,5922,0,0,0,0,5922.00,493.50,0.00,5922,0,0.00,0.00,5922.00,0.00,0.00,0.00,1974.00,0.00,0.00,0.00,5922.00,846.00
Hospital 758,Region 1,District 6,Instrument 2,0,0,0,0,2153,2426,2316,2307,2596,2639,2666,2618,19721.00,1643.42,2311.50,2666,0,0.00,4579.00,7219.00,7923.00,0.00,1526.33,2406.33,2641.00,4579.00,763.17,15142.00,2509.71
