Hospital_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average,Hospital_employees,Annual_Projected_Revenue,Buy_or_not
Hospital 1595,District 4,Instrument 2,2416,2483,1994,1770,2378,2320,2128,1818,1824,1903,1682,1553,24269,2022.42,1948.5,2483,1553,6893,6468,5770,5138,2297.67,2156,1923.33,1712.67,13361,10908,2226.83,1889.71,1,0,0
Hospital 1596,District 13,Instrument 1,341,417,467,512,377,0,0,0,0,0,0,0,2114,176.17,0,512,0,1225,889,0,0,408.33,296.33,0,0,2114,0,352.33,0,2543,0,0
Hospital 1596,District 13,Instrument 4,1721,1704,1593,2386,2199,0,0,0,0,0,0,0,9603,800.25,0,2386,0,5018,4585,0,0,1672.67,1528.33,0,0,9603,0,1600.5,0,2543,0,0
Hospital 1596,District 13,Instrument 5,80,100,105,79,97,85,114,80,69,92,89,85,1075,89.58,87,114,69,285,261,263,266,95,87,87.67,88.67,546,529,91,87.71,2543,0,0
Hospital 1596,District 13,Instrument 8,0,0,0,0,0,0,111,92,98,110,122,100,633,52.75,46,122,0,0,0,301,332,0,0,100.33,110.67,0,633,0,90.43,2543,0,0
Hospital 1596,District 39,Instrument 1,65,62,58,61,77,71,68,69,94,76,91,72,864,72,70,94,58,185,209,231,239,61.67,69.67,77,79.67,394,470,65.67,77.29,300,0,0
Hospital 1596,District 39,Instrument 2,1080,1036,970,1014,1274,1173,1132,1143,1538,1258,1514,1197,14329,1194.08,1158,1538,970,3086,3461,3813,3969,1028.67,1153.67,1271,1323,6547,7782,1091.17,1279.29,300,0,0
Hospital 1596,District 39,Instrument 4,151,150,119,170,138,141,171,166,220,226,180,240,2072,172.67,168,240,119,420,449,557,646,140,149.67,185.67,215.33,869,1203,144.83,192,300,0,0
Hospital 1597,District 12,Instrument 2,113,113,113,113,112,113,113,113,113,113,113,394,1636,136.33,113,394,112,339,338,339,620,113,112.67,113,206.67,677,959,112.83,153.14,104,0,0
Hospital 1597,District 12,Instrument 3,165,146,558,1462,377,180,293,162,159,227,666,0,4395,366.25,203.5,1462,0,869,2019,614,893,289.67,673,204.67,297.67,2888,1507,481.33,241,104,0,0
Hospital 1597,District 20,Instrument 1,45,9,45,8,0,9,33,7,35,10,44,11,256,21.33,10.5,45,0,99,17,75,65,33,5.67,25,21.67,116,140,19.33,21.29,72,0,0
Hospital 1597,District 20,Instrument 2,605,114,605,107,854,116,441,98,476,134,590,140,4280,356.67,290.5,854,98,1324,1077,1015,864,441.33,359,338.33,288,2401,1879,400.17,285,72,0,0
Hospital 1597,District 20,Instrument 6,0,133,111,99,128,0,160,0,61,0,61,0,753,62.75,61,160,0,244,227,221,61,81.33,75.67,73.67,20.33,471,282,78.5,40.29,72,0,0
Hospital 1597,District 29,Instrument 1,50,73,174,0,0,0,0,0,0,0,0,0,297,24.75,0,174,0,297,0,0,0,99,0,0,0,297,0,49.5,0,2,0,0
Hospital 1597,District 29,Instrument 2,498,727,1739,724,718,752,755,702,716,704,709,693,9437,786.42,717,1739,498,2964,2194,2173,2106,988,731.33,724.33,702,5158,4279,859.67,718.71,2,0,0
Hospital 1597,District 29,Instrument 3,170,170,0,0,0,0,0,0,0,0,0,0,340,28.33,0,170,0,340,0,0,0,113.33,0,0,0,340,0,56.67,0,2,0,0
Hospital 1597,District 29,Instrument 4,19,6,46,13,14,8,7,20,11,8,6,15,173,14.42,12,46,6,71,35,38,29,23.67,11.67,12.67,9.67,106,67,17.67,10.71,2,0,0
Hospital 1597,District 29,Instrument 5,318,0,0,320,319,323,319,314,300,316,317,309,3155,262.92,316.5,323,0,318,962,933,942,106,320.67,311,314,1280,1875,213.33,314,2,0,0
Hospital 1597,District 37,Instrument 3,9,9,9,9,9,9,9,9,9,9,9,9,108,9,9,9,9,27,27,27,27,9,9,9,9,54,54,9,9,7,0,0
Hospital 1597,District 39,Instrument 1,0,0,0,0,0,0,70,70,82,75,82,75,454,37.83,35,82,0,0,0,222,232,0,0,74,77.33,0,454,0,64.86,25,0,0
Hospital 1597,District 39,Instrument 2,0,0,0,0,0,0,1161,1162,1363,1250,1364,1246,7546,628.83,580.5,1364,0,0,0,3686,3860,0,0,1228.67,1286.67,0,7546,0,1078,25,0,0
Hospital 1597,District 39,Instrument 4,0,0,0,0,0,0,134,137,42,44,106,42,505,42.08,21,137,0,0,0,313,192,0,0,104.33,64,0,505,0,72.14,25,0,0
Hospital 1597,District 41,Instrument 1,26,29,30,7,22,22,20,21,22,26,24,22,271,22.58,22,30,7,85,51,63,72,28.33,17,21,24,136,135,22.67,22.43,27,0,0
Hospital 1597,District 41,Instrument 2,170,178,218,181,210,226,187,187,187,218,195,477,2634,219.5,191,477,170,566,617,561,890,188.67,205.67,187,296.67,1183,1451,197.17,239.57,27,0,0
Hospital 1597,District 41,Instrument 3,373,373,359,337,502,393,348,352,354,404,398,482,4675,389.58,373,502,337,1105,1232,1054,1284,368.33,410.67,351.33,428,2337,2338,389.5,390.14,27,0,0
Hospital 1597,District 44,Instrument 2,8778,7886,6989,6925,17659,20224,15633,16376,15168,16876,18582,17721,168817,14068.08,16004.5,20224,6925,23653,44808,47177,53179,7884.33,14936,15725.67,17726.33,68461,100356,11410.17,17225.71,2646,0,0
Hospital 1597,District 44,Instrument 3,8594,8566,8947,8327,0,0,0,0,0,0,0,0,34434,2869.5,0,8947,0,26107,8327,0,0,8702.33,2775.67,0,0,34434,0,5739,0,2646,0,0
Hospital 1597,District 44,Instrument 7,3091,3111,3181,3057,3169,1583,3013,2895,3040,3055,3303,2978,35476,2956.33,3056,3303,1583,9383,7809,8948,9336,3127.67,2603,2982.67,3112,17192,18284,2865.33,2838.14,2646,0,0
Hospital 1597,District 6,Instrument 2,0,0,0,0,120,71,80,66,210,-34,72,50,635,52.92,58,210,-34,0,191,356,88,0,63.67,118.67,29.33,191,444,31.83,73.57,3,0,0
Hospital 1598,District 12,Instrument 2,28,28,28,28,28,28,28,28,21,20,20,24,309,25.75,28,28,20,84,84,77,64,28,28,25.67,21.33,168,141,28,24.14,2835,0,0
Hospital 1598,District 13,Instrument 1,76,73,87,84,62,0,0,0,0,0,0,0,382,31.83,0,87,0,236,146,0,0,78.67,48.67,0,0,382,0,63.67,0,272,0,0
Hospital 1598,District 13,Instrument 4,1036,1325,1261,1267,1537,0,0,0,0,0,0,0,6426,535.5,0,1537,0,3622,2804,0,0,1207.33,934.67,0,0,6426,0,1071,0,272,0,0
Hospital 1598,District 13,Instrument 8,0,0,0,0,0,0,25,23,24,23,23,25,143,11.92,11.5,25,0,0,0,72,71,0,0,24,23.67,0,143,0,20.43,272,0,0
Hospital 1598,District 28,Instrument 1,2,2,1,1,2,1,3,1,1,1,2,0,17,1.42,1,3,0,5,4,5,3,1.67,1.33,1.67,1,9,8,1.5,1.29,28,0,0
Hospital 1598,District 28,Instrument 2,19,16,31,12,21,20,81,48,131,21,69,6,475,39.58,21,131,6,66,53,260,96,22,17.67,86.67,32,119,356,19.83,53.71,28,0,0
Hospital 1598,District 28,Instrument 4,6,6,6,6,6,6,6,3,0,0,0,0,45,3.75,6,6,0,18,18,9,0,6,6,3,0,36,9,6,2.14,28,0,0
Hospital 1598,District 28,Instrument 6,9,9,28,10,11,18,26,9,10,-4,2,0,128,10.67,9.5,28,-4,46,39,45,-2,15.33,13,15,-0.67,85,43,14.17,8.71,28,0,0
Hospital 1598,District 37,Instrument 2,21,58,25,39,14,55,95,38,21,19,19,19,423,35.25,23,95,14,104,108,154,57,34.67,36,51.33,19,212,211,35.33,38,22,0,0
Hospital 1598,District 46,Instrument 2,77,75,93,66,66,62,81,81,81,101,89,56,928,77.33,79,101,56,245,194,243,246,81.67,64.67,81,82,439,489,73.17,78.71,243,0,0
Hospital 16,District 13,Instrument 1,15,22,51,94,72,0,0,0,0,0,0,0,254,21.17,0,94,0,88,166,0,0,29.33,55.33,0,0,254,0,42.33,0,81,0,0
Hospital 16,District 13,Instrument 4,6746,-1019,3514,3715,-6953,0,0,0,0,0,0,0,6003,500.25,0,6746,-6953,9241,-3238,0,0,3080.33,-1079.33,0,0,6003,0,1000.5,0,81,0,0
Hospital 16,District 13,Instrument 5,576,573,575,582,575,589,576,580,717,810,772,780,7705,642.08,581,810,573,1724,1746,1873,2362,574.67,582,624.33,787.33,3470,4235,578.33,689.14,81,0,0
Hospital 16,District 13,Instrument 8,0,0,0,0,0,0,29,27,29,28,26,30,169,14.08,13,30,0,0,0,85,84,0,0,28.33,28,0,169,0,24.14,81,0,0
Hospital 16,District 16,Instrument 2,81,80,73,39,36,36,36,2,3,3,19,19,427,35.58,36,81,2,234,111,41,41,78,37,13.67,13.67,345,82,57.5,16.86,1,0,0
Hospital 16,District 19,Instrument 1,1440,1489,1493,1453,530,55,65,60,67,48,52,42,6794,566.17,66,1493,42,4422,2038,192,142,1474,679.33,64,47.33,6460,334,1076.67,55.57,8,0,0
Hospital 16,District 19,Instrument 2,555,565,329,568,547,566,547,672,626,805,764,535,7079,589.92,565.5,805,329,1449,1681,1845,2104,483,560.33,615,701.33,3130,3949,521.67,645,8,0,0
Hospital 16,District 19,Instrument 7,190,233,230,182,128,0,0,0,0,0,0,0,963,80.25,0,233,0,653,310,0,0,217.67,103.33,0,0,963,0,160.5,0,8,0,0
Hospital 16,District 28,Instrument 1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.08,0,1,0,0,0,0,1,0,0,0,0.33,0,1,0,0.14,29,0,0
Hospital 16,District 28,Instrument 2,0,0,0,0,0,0,0,0,57,33,43,34,167,13.92,0,57,0,0,0,57,110,0,0,19,36.67,0,167,0,23.86,29,0,0
Hospital 16,District 28,Instrument 6,0,0,0,0,0,0,0,0,0,0,6,0,6,0.5,0,6,0,0,0,0,6,0,0,0,2,0,6,0,0.86,29,0,0
Hospital 16,District 29,Instrument 1,90,124,97,0,0,0,0,0,0,0,0,0,311,25.92,0,124,0,311,0,0,0,103.67,0,0,0,311,0,51.83,0,8,0,0
Hospital 16,District 29,Instrument 2,894,1233,968,655,801,743,851,1064,835,824,885,979,10732,894.33,868,1233,655,3095,2199,2750,2688,1031.67,733,916.67,896,5294,5438,882.33,883,8,0,0
Hospital 16,District 29,Instrument 3,119,125,55,113,94,96,107,96,96,96,96,96,1189,99.08,96,125,55,299,303,299,288,99.67,101,99.67,96,602,587,100.33,97.57,8,0,0
Hospital 16,District 29,Instrument 4,214,93,69,46,22,38,25,49,24,44,34,29,687,57.25,41,214,22,376,106,98,107,125.33,35.33,32.67,35.67,482,205,80.33,34.71,8,0,0
Hospital 16,District 3,Instrument 2,11,15,15,34,16,24,50,23,36,27,49,35,335,27.92,25.5,50,11,41,74,109,111,13.67,24.67,36.33,37,115,220,19.17,34.86,4,0,0
Hospital 16,District 44,Instrument 2,336,323,332,317,359,321,304,307,315,307,184,357,3762,313.5,319,359,184,991,997,926,848,330.33,332.33,308.67,282.67,1988,1774,331.33,299.29,15.5,0,0
Hospital 16,District 44,Instrument 3,47,18,28,19,0,0,0,0,0,0,0,0,112,9.33,0,47,0,93,19,0,0,31,6.33,0,0,112,0,18.67,0,15.5,0,0
Hospital 16,District 48,Instrument 3,201,201,201,201,201,0,0,0,0,0,0,0,1005,83.75,0,201,0,603,402,0,0,201,134,0,0,1005,0,167.5,0,85,0,0
Hospital 16,District 48,Instrument 7,0,0,0,0,0,201,201,201,201,201,201,201,1407,117.25,201,201,0,0,201,603,603,0,67,201,201,201,1206,33.5,201,85,0,0
Hospital 160,District 12,Instrument 2,2481,2307,2355,2221,2392,869,3359,3384,1650,2335,2682,2380,28415,2367.92,2367.5,3384,869,7143,5482,8393,7397,2381,1827.33,2797.67,2465.67,12625,15790,2104.17,2379.86,63,0,0
Hospital 160,District 13,Instrument 1,3,8,11,11,9,0,0,0,0,0,0,0,42,3.5,0,11,0,22,20,0,0,7.33,6.67,0,0,42,0,7,0,1951,0,0
Hospital 160,District 13,Instrument 2,630,638,916,405,62,870,154,175,145,104,164,152,4415,367.92,169.5,916,62,2184,1337,474,420,728,445.67,158,140,3521,894,586.83,252,1951,0,0
Hospital 160,District 13,Instrument 3,1929,1893,1358,1314,1064,31,84,45,24,14,24,19,7799,649.92,64.5,1929,14,5180,2409,153,57,1726.67,803,51,19,7589,210,1264.83,34.43,1951,0,0
Hospital 160,District 13,Instrument 4,14,14,13,14,14,0,0,0,0,0,0,0,69,5.75,0,14,0,41,28,0,0,13.67,9.33,0,0,69,0,11.5,0,1951,0,0
Hospital 160,District 13,Instrument 5,1060,958,833,852,722,907,609,766,686,760,792,774,9719,809.92,783,1060,609,2851,2481,2061,2326,950.33,827,687,775.33,5332,4387,888.67,756.29,1951,0,0
Hospital 160,District 3,Instrument 2,42679,35649,35649,46488,36092,40202,42780,43051,31599,-19228,41592,30000,406553,33879.42,38147,46488,-19228,113977,122782,117430,52364,37992.33,40927.33,39143.33,17454.67,236759,169794,39459.83,29999.43,305,0,0
Hospital 160,District 41,Instrument 1,6,5,5,3,4,4,2,3,3,3,3,4,45,3.75,3.5,6,2,16,11,8,10,5.33,3.67,2.67,3.33,27,18,4.5,3.14,89,0,0
Hospital 160,District 41,Instrument 2,179,179,182,194,184,261,271,176,194,213,185,340,2558,213.17,189.5,340,176,540,639,641,738,180,213,213.67,246,1179,1379,196.5,234.29,89,0,0
Hospital 160,District 41,Instrument 3,104,104,450,57,56,61,35,8,10,8,9,7,909,75.75,45.5,450,7,658,174,53,24,219.33,58,17.67,8,832,77,138.67,19.71,89,0,0
Hospital 160,District 7,Instrument 2,645,594,594,576,614,708,680,671,638,647,707,675,7749,645.75,646,708,576,1833,1898,1989,2029,611,632.67,663,676.33,3731,4018,621.83,675.14,191,0,0
Hospital 1600,District 13,Instrument 1,57,46,36,38,41,0,0,0,0,0,0,0,218,18.17,0,57,0,139,79,0,0,46.33,26.33,0,0,218,0,36.33,0,327,0,0
Hospital 1600,District 13,Instrument 3,360,328,296,283,257,89,65,109,141,87,869,387,3271,272.58,270,869,65,984,629,315,1343,328,209.67,105,447.67,1613,1658,268.83,249.57,327,0,0
Hospital 1600,District 13,Instrument 5,183,183,266,183,85,264,83,172,242,83,255,170,2169,180.75,183,266,83,632,532,497,508,210.67,177.33,165.67,169.33,1164,1005,194,181.29,327,0,0
Hospital 1600,District 13,Instrument 8,0,0,0,0,0,0,141,143,139,126,108,112,769,64.08,54,143,0,0,0,423,346,0,0,141,115.33,0,769,0,109.86,327,0,0
Hospital 1600,District 15,Instrument 2,-2,-2,-2,-2,17,17,17,17,17,17,17,17,128,10.67,17,17,-2,-6,32,51,51,-2,10.67,17,17,26,102,4.33,17,18,0,0
Hospital 1600,District 15,Instrument 7,19,19,19,19,0,0,0,0,0,0,0,0,76,6.33,0,19,0,57,19,0,0,19,6.33,0,0,76,0,12.67,0,18,0,0
Hospital 1600,District 17,Instrument 1,2,1,3,7,5,4,3,1,2,1,1,1,31,2.58,2,7,1,6,16,6,3,2,5.33,2,1,22,9,3.67,1.86,22,0,0
Hospital 1600,District 18,Instrument 1,41,38,37,34,40,40,44,41,41,36,30,30,452,37.67,39,44,30,116,114,126,96,38.67,38,42,32,230,222,38.33,37.43,185,0,0
Hospital 1600,District 18,Instrument 2,481,456,414,392,449,485,513,451,452,447,436,428,5404,450.33,450,513,392,1351,1326,1416,1311,450.33,442,472,437,2677,2727,446.17,458.86,185,0,0
Hospital 1600,District 18,Instrument 3,0,0,0,0,0,0,0,-19,-11,-12,44,-3,-1,-0.08,0,44,-19,0,0,-30,29,0,0,-10,9.67,0,-1,0,-0.14,185,0,0
Hospital 1600,District 18,Instrument 4,5,5,5,5,5,5,5,0,0,0,0,0,35,2.92,5,5,0,15,15,5,0,5,5,1.67,0,30,5,5,1.43,185,0,0
Hospital 1600,District 18,Instrument 6,0,0,0,0,0,0,0,6,-2,-22,30,-2,10,0.83,0,30,-22,0,0,4,6,0,0,1.33,2,0,10,0,1.43,185,0,0
Hospital 1600,District 20,Instrument 1,84,0,98,0,0,0,105,0,126,0,114,0,527,43.92,0,126,0,182,0,231,114,60.67,0,77,38,182,345,30.33,49.29,10,0,0
Hospital 1600,District 20,Instrument 6,0,0,6,0,6,0,6,0,45,0,65,0,128,10.67,0,65,0,6,6,51,65,2,2,17,21.67,12,116,2,16.57,10,0,0
Hospital 1600,District 20,Instrument 7,1973,0,1705,0,1821,0,1648,0,1598,0,1528,0,10273,856.08,764,1973,0,3678,1821,3246,1528,1226,607,1082,509.33,5499,4774,916.5,682,10,0,0
Hospital 1600,District 25,Instrument 2,154,137,97,73,61,80,0,0,170,469,130,130,1501,125.08,113.5,469,0,388,214,170,729,129.33,71.33,56.67,243,602,899,100.33,139.86,11,0,0
Hospital 1600,District 28,Instrument 1,8,5,7,5,8,8,10,7,5,5,8,0,76,6.33,7,10,0,20,21,22,13,6.67,7,7.33,4.33,41,35,6.83,6.14,11,0,0
Hospital 1600,District 28,Instrument 2,77,67,68,69,68,69,78,69,72,62,64,73,836,69.67,69,78,62,212,206,219,199,70.67,68.67,73,66.33,418,418,69.67,69.57,11,0,0
Hospital 1600,District 28,Instrument 3,7,7,7,7,7,7,7,7,15,16,16,16,119,9.92,7,16,7,21,21,29,48,7,7,9.67,16,42,77,7,12,11,0,0
Hospital 1600,District 28,Instrument 6,1,1,1,1,1,1,1,1,1,8,1,0,18,1.5,1,8,0,3,3,3,9,1,1,1,3,6,12,1,1.86,11,0,0
Hospital 1600,District 32,Instrument 2,4,4,4,4,6,6,6,6,6,5,6,6,63,5.25,6,6,4,12,16,18,17,4,5.33,6,5.67,28,35,4.67,5.86,14,0,0
Hospital 1600,District 32,Instrument 3,12,12,13,12,12,12,12,12,12,11,13,12,145,12.08,12,13,11,37,36,36,36,12.33,12,12,12,73,72,12.17,12,14,0,0
Hospital 1600,District 35,Instrument 2,10,22,66,30,26,40,30,35,35,35,35,35,399,33.25,35,66,10,98,96,100,105,32.67,32,33.33,35,194,205,32.33,35,152,0,0
Hospital 1600,District 36,Instrument 2,273,290,290,367,374,205,211,248,373,269,222,255,3377,281.42,271,374,205,853,946,832,746,284.33,315.33,277.33,248.67,1799,1578,299.83,254.71,9,0,0
Hospital 1600,District 4,Instrument 2,0,0,0,0,0,1749,0,0,0,0,0,0,1749,145.75,0,1749,0,0,1749,0,0,0,583,0,0,1749,0,291.5,249.86,3,0,0
Hospital 1600,District 41,Instrument 1,1,1,1,1,2,2,1,1,1,2,2,1,16,1.33,1,2,1,3,5,3,5,1,1.67,1,1.67,8,8,1.33,1.43,21,0,0
Hospital 1600,District 41,Instrument 2,29,29,28,28,33,28,28,28,28,26,31,25,341,28.42,28,33,25,86,89,84,82,28.67,29.67,28,27.33,175,166,29.17,27.71,21,0,0
Hospital 1600,District 41,Instrument 3,8,8,9,10,8,8,14,7,7,19,26,30,154,12.83,8.5,30,7,25,26,28,75,8.33,8.67,9.33,25,51,103,8.5,15.86,21,0,0
Hospital 1600,District 48,Instrument 1,2,2,2,2,4,4,6,5,5,4,2,1,39,3.25,3,6,1,6,10,16,7,2,3.33,5.33,2.33,16,23,2.67,3.86,58,0,0
Hospital 1600,District 48,Instrument 2,6,17,6,8,7,5,10,15,14,15,11,12,126,10.5,10.5,17,5,29,20,39,38,9.67,6.67,13,12.67,49,77,8.17,11.71,58,0,0
Hospital 1600,District 48,Instrument 3,5,5,5,9,5,0,0,0,0,0,0,0,29,2.42,0,9,0,15,14,0,0,5,4.67,0,0,29,0,4.83,0,58,0,0
Hospital 1600,District 5,Instrument 2,391,195,195,283,228,229,220,233,192,373,245,249,3033,252.75,231,391,192,781,740,645,867,260.33,246.67,215,289,1521,1512,253.5,248.71,13,0,0
Hospital 1600,District 8,Instrument 1,30,30,30,32,19,0,0,0,0,0,0,0,141,11.75,0,32,0,90,51,0,0,30,17,0,0,141,0,23.5,0,1,0,0
Hospital 1600,District 8,Instrument 2,224,228,215,228,151,-18,10,11,1,16,26,17,1109,92.42,21.5,228,-18,667,361,22,59,222.33,120.33,7.33,19.67,1028,81,171.33,9,1,0,0
Hospital 1601,District 12,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,197,197,16.42,0,197,0,0,0,0,197,0,0,0,65.67,0,197,0,28.14,232,0,0
Hospital 1601,District 12,Instrument 3,282,252,252,246,246,252,223,235,158,158,158,0,2462,205.17,240.5,282,0,786,744,616,316,262,248,205.33,105.33,1530,932,255,169.14,232,0,0
Hospital 1601,District 13,Instrument 2,43,42,51,42,47,16,3,51,3,5,4,22,329,27.42,32,51,3,136,105,57,31,45.33,35,19,10.33,241,88,40.17,14.86,168,0,0
Hospital 1601,District 13,Instrument 8,0,0,0,0,0,0,37,36,36,39,35,40,223,18.58,17.5,40,0,0,0,109,114,0,0,36.33,38,0,223,0,31.86,168,0,0
Hospital 1601,District 20,Instrument 1,10,77,7,71,0,82,7,73,3,70,3,78,481,40.08,40,82,0,94,153,83,151,31.33,51,27.67,50.33,247,234,41.17,45.14,38,0,0
Hospital 1601,District 20,Instrument 6,0,99,0,149,0,149,0,65,0,0,0,0,462,38.5,0,149,0,99,298,65,0,33,99.33,21.67,0,397,65,66.17,30.57,38,0,0
Hospital 1601,District 29,Instrument 1,60,60,80,0,0,0,0,0,0,0,0,0,200,16.67,0,80,0,200,0,0,0,66.67,0,0,0,200,0,33.33,0,23,0,0
Hospital 1601,District 29,Instrument 2,596,601,802,638,615,649,643,603,645,599,621,617,7629,635.75,619,802,596,1999,1902,1891,1837,666.33,634,630.33,612.33,3901,3728,650.17,625.29,23,0,0
Hospital 1601,District 29,Instrument 3,11,11,9,11,11,11,11,11,6,0,0,0,92,7.67,11,11,0,31,33,28,0,10.33,11,9.33,0,64,28,10.67,5.57,23,0,0
Hospital 1601,District 29,Instrument 4,16,39,52,17,29,26,31,22,16,25,21,20,314,26.17,23.5,52,16,107,72,69,66,35.67,24,23,22,179,135,29.83,23,23,0,0
Hospital 1601,District 29,Instrument 5,1204,382,399,1171,1167,1177,1161,1158,1145,1136,2514,1148,13762,1146.83,1159.5,2514,382,1985,3515,3464,4798,661.67,1171.67,1154.67,1599.33,5500,8262,916.67,1348.43,23,0,0
Hospital 1601,District 3,Instrument 2,22507,24653,24653,23333,23511,13503,25397,26188,21058,23831,18501,21413,268548,22379,23422,26188,13503,71813,60347,72643,63745,23937.67,20115.67,24214.33,21248.33,132160,136388,22026.67,21413,269,0,0
Hospital 1601,District 34,Instrument 1,3,5,5,6,7,7,6,5,7,6,8,7,72,6,6,8,3,13,20,18,21,4.33,6.67,6,7,33,39,5.5,6.57,3,0,0
Hospital 1601,District 34,Instrument 4,5,5,5,5,5,5,5,5,0,0,0,0,40,3.33,5,5,0,15,15,10,0,5,5,3.33,0,30,10,5,2.14,3,0,0
Hospital 1601,District 38,Instrument 2,50,45,45,54,56,74,49,68,43,49,50,55,638,53.17,50,74,43,140,184,160,154,46.67,61.33,53.33,51.33,324,314,54,55.43,7,0,0
Hospital 1601,District 44,Instrument 2,4163,4131,4357,4023,4193,4633,4366,4165,4228,4351,4816,4446,51872,4322.67,4289.5,4816,4023,12651,12849,12759,13613,4217,4283,4253,4537.67,25500,26372,4250,4429.29,145,0,0
Hospital 1601,District 44,Instrument 3,233,365,365,301,0,0,0,0,0,0,0,0,1264,105.33,0,365,0,963,301,0,0,321,100.33,0,0,1264,0,210.67,0,145,0,0
Hospital 1601,District 44,Instrument 7,1957,1999,2024,1930,1955,1641,1956,1703,1833,1879,1875,1929,22681,1890.08,1929.5,2024,1641,5980,5526,5492,5683,1993.33,1842,1830.67,1894.33,11506,11175,1917.67,1830.86,145,0,0
Hospital 1602,District 13,Instrument 1,151,149,147,171,164,0,0,0,0,0,0,0,782,65.17,0,171,0,447,335,0,0,149,111.67,0,0,782,0,130.33,0,823,0,0
Hospital 1602,District 13,Instrument 3,472,524,515,527,521,281,259,195,225,127,763,321,4730,394.17,396.5,763,127,1511,1329,679,1211,503.67,443,226.33,403.67,2840,1890,473.33,310.14,823,0,0
Hospital 1602,District 13,Instrument 4,940,1251,985,950,826,0,0,0,0,0,0,0,4952,412.67,0,1251,0,3176,1776,0,0,1058.67,592,0,0,4952,0,825.33,0,823,0,0
Hospital 1602,District 13,Instrument 5,973,980,1025,987,913,988,922,842,1032,834,1022,792,11310,942.5,976.5,1032,792,2978,2888,2796,2648,992.67,962.67,932,882.67,5866,5444,977.67,918.86,823,0,0
Hospital 1602,District 13,Instrument 8,0,0,0,0,0,0,8,8,8,12,11,12,59,4.92,4,12,0,0,0,24,35,0,0,8,11.67,0,59,0,8.43,823,0,0
Hospital 1602,District 18,Instrument 1,2,1,2,2,2,2,2,2,2,2,1,1,21,1.75,2,2,1,5,6,6,4,1.67,2,2,1.33,11,10,1.83,1.71,3,0,0
Hospital 1602,District 18,Instrument 2,23,19,31,24,28,22,24,31,29,34,27,23,315,26.25,25.5,34,19,73,74,84,84,24.33,24.67,28,28,147,168,24.5,27.14,3,0,0
Hospital 1602,District 18,Instrument 3,0,0,0,0,0,0,0,-3,-2,-2,-3,-4,-14,-1.17,0,0,-4,0,0,-5,-9,0,0,-1.67,-3,0,-14,0,-2,3,0,0
Hospital 1602,District 18,Instrument 4,2,2,2,2,2,2,2,0,0,0,0,0,14,1.17,2,2,0,6,6,2,0,2,2,0.67,0,12,2,2,0.57,3,0,0
Hospital 1602,District 18,Instrument 6,0,0,0,0,0,0,0,1,0,-2,2,0,1,0.08,0,2,-2,0,0,1,0,0,0,0.33,0,0,1,0,0.14,3,0,0
Hospital 1602,District 19,Instrument 15,0,0,0,0,0,0,0,0,4713,6711,856,829,13109,1092.42,0,6711,0,0,0,4713,8396,0,0,1571,2798.67,0,13109,0,1872.71,348,0,0
Hospital 1602,District 19,Instrument 2,0,0,0,0,0,0,0,0,-10,0,0,0,-10,-0.83,0,0,-10,0,0,-10,0,0,0,-3.33,0,0,-10,0,-1.43,348,0,0
Hospital 1602,District 19,Instrument 7,0,0,0,0,0,0,0,0,1309,218,218,218,1963,163.58,0,1309,0,0,0,1309,654,0,0,436.33,218,0,1963,0,280.43,348,0,0
Hospital 1602,District 20,Instrument 1,1275,381,1251,357,0,1222,390,-277,675,402,55,62,5793,482.75,385.5,1275,-277,2907,1579,788,519,969,526.33,262.67,173,4486,1307,747.67,361.29,657,0,0
Hospital 1602,District 20,Instrument 6,40,11,106,11,124,11,57,11,24,208,13,44,660,55,32,208,11,157,146,92,265,52.33,48.67,30.67,88.33,303,357,50.5,52.57,657,0,0
Hospital 1602,District 20,Instrument 7,78,464,78,455,82,456,79,596,115,672,144,665,3884,323.67,299.5,672,78,620,993,790,1481,206.67,331,263.33,493.67,1613,2271,268.83,389.57,657,0,0
Hospital 1602,District 20,Instrument 8,0,0,0,0,1,0,0,0,0,0,0,0,1,0.08,0,1,0,0,1,0,0,0,0.33,0,0,1,0,0.17,0,657,0,0
Hospital 1602,District 29,Instrument 4,0,0,0,0,0,0,0,0,0,0,132,14,146,12.17,0,132,0,0,0,0,146,0,0,0,48.67,0,146,0,20.86,1,0,0
Hospital 1602,District 3,Instrument 2,449,443,444,473,408,-422,1901,6258,7390,2507,2110,3291,25252,2104.33,1187,7390,-422,1336,459,15549,7908,445.33,153,5183,2636,1795,23457,299.17,3290.71,599,0,0
Hospital 1602,District 39,Instrument 1,397,451,429,392,385,349,304,363,352,319,345,395,4481,373.42,374,451,304,1277,1126,1019,1059,425.67,375.33,339.67,353,2403,2078,400.5,346.71,25,0,0
